한글보통명,위도,경도
족제비,36.79216984,126.2910091
고라니,36.78941984,126.286226
너구리,36.80803984,126.3441391
너구리,36.81214984,126.3279891
너구리,36.80461984,126.3492791
고라니,37.96775902,126.8907716
너구리,36.80590984,126.3174091
고라니,37.9671518,126.8869869
너구리,36.81140983,126.3072091
고라니,37.96795707,126.8831074
멧돼지,35.28750038,127.8494333
고라니,37.96756125,126.8840902
고라니,37.96779068,126.8836455
고라니,37.96707236,126.8844913
고라니,37.96778875,126.8835599
고라니,37.96863125,126.890471
고라니,37.96712625,126.8868202
고라니,36.80621983,126.2811091
고라니,37.96775375,126.883998
멧돼지,35.28888927,127.8497111
고라니,37.96715208,126.8863816
고라니,37.96739208,126.8908255
너구리,37.96711902,126.8868074
고라니,37.96718486,126.8864455
두더지,37.96814125,126.883033
멧밭쥐,37.96789874,126.8832263
고라니,36.79771984,126.2944091
멧돼지,35.34361148,127.8605445
고라니,36.79735984,126.3454491
너구리,35.3197226,127.8524889
너구리,36.79498984,126.2953491
너구리,36.78940984,126.3085691
고라니,36.80196984,126.3210891
고라니,36.80628984,126.3219791
너구리,36.79551984,126.3028291
고라니,35.32027816,127.8588778
고라니,36.79711983,126.2692092
너구리,35.3197226,127.8524889
고라니,35.32027816,127.8588778
고라니,37.9677843,126.8916863
두더지,35.34388926,127.8594333
고라니,37.96714791,126.8859191
고라니,37.96715514,126.8866696
고라니,37.96703791,126.8891952
고라니,37.96777402,126.8839341
고라니,36.80733983,126.3087191
고라니,37.96785291,126.8834516
멧밭쥐,37.9677868,126.8838996
고라니,37.96712819,126.8867424
고라니,36.79785984,126.2859491
고라니,37.96779236,126.8836555
고라니,36.80115983,126.2711392
고라니,37.96703902,126.885643
너구리,37.96709652,126.8898291
멧돼지,35.31805594,127.8544333
고라니,37.96711125,126.8899935
두더지,35.28805594,127.8508222
너구리,36.79479984,126.2710592
두더지,35.31805594,127.8555445
고라니,36.81130983,126.2770791
오소리,35.31805594,127.8552667
고라니,36.80957984,126.3339891
다람쥐,35.29694482,127.8597111
너구리,36.80741983,126.2823891
다람쥐,36.81599983,126.2847391
너구리,36.79024984,126.2815092
고라니,37.9674293,126.8908605
고라니,36.80800984,126.3264691
고라니,36.80324983,126.2804591
고라니,37.96719847,126.8903644
고라니,37.9677793,126.8837896
너구리,36.79505984,126.2920991
멧밭쥐,37.96775097,126.8840274
고라니,36.79564984,126.3040191
고라니,36.80902984,126.3212891
고라니,36.81372984,126.3406191
고라니,37.96432986,126.9792302
멧토끼,37.96233181,126.9828666
고라니,36.79479984,126.3689691
청설모,37.96289792,126.9817016
고라니,36.79239984,126.3608491
고라니,37.96468014,126.9782596
고라니,36.76055985,126.2950892
두더지,37.98364264,126.9332466
고라니,36.80726984,126.3377491
고라니,35.27000038,127.7858223
고라니,36.80376984,126.3368791
고라니,37.96423292,126.9802985
고라니,36.77564984,126.3179391
고라니,36.76260985,126.3131791
고라니,36.78309985,126.3627891
멧토끼,37.96261931,126.9823769
고라니,36.77825985,126.3510291
고라니,36.78256984,126.3220191
고라니,37.98472624,126.928541
멧토끼,37.96363515,126.9809269
고라니,37.96239459,126.9828513
청설모,37.96327792,126.9812777
멧돼지,35.26916705,127.7866557
너구리,36.77868985,126.3411391
고라니,36.78567984,126.3234791
멧돼지,35.2697226,127.7866557
고라니,36.77316985,126.3373591
너구리,37.98330041,126.9309321
너구리,36.79441984,126.3639891
고라니,36.80087984,126.3437591
고라니,36.78290985,126.3540491
고라니,37.96265209,126.9822646
고라니,36.78332985,126.3532691
고라니,37.96397931,126.9807099
고라니,36.78483984,126.3496391
고라니,37.96266237,126.9822077
고라니,36.78601984,126.3517691
두더지,37.96401876,126.9806352
고라니,36.76114985,126.3151991
너구리,36.77178985,126.3208291
고라니,36.76234985,126.3048491
고라니,37.96291181,126.981498
고라니,36.78780984,126.3448191
청설모,37.96429819,126.9797832
고라니,36.80074984,126.3561591
고라니,37.96431015,126.9791894
너구리,36.80563984,126.3397891
청설모,37.96434208,126.9803419
고라니,36.79739984,126.3428091
멧토끼,37.96249598,126.9825721
고라니,36.77157596,126.3201691
너구리,36.77868984,126.3130791
두더지,37.98475374,126.9284899
고라니,36.77982984,126.3285391
고라니,37.98369736,126.9299163
고라니,37.96453514,126.9795038
고라니,36.77196985,126.3407691
고라니,37.96428375,126.979163
두더지,35.27027816,127.7861001
고라니,36.75693985,126.3115091
고라니,37.98481901,126.9284171
고라니,36.78435984,126.3285791
노루,35.26500039,127.8061001
노루,35.26527817,127.8055446
멧돼지,35.26555595,127.8052668
노루,36.98527783,129.0694328
고라니,36.98500005,129.0833217
고라니,36.81250008,128.9638773
고라니,36.98527783,129.0694328
고라니,36.98583338,129.0694328
고라니,36.98500005,129.0694328
고라니,36.98527783,129.0694328
고라니,36.98583338,129.0694328
고라니,36.98527783,129.0694328
고라니,36.98500005,129.0694328
너구리,36.98527783,129.0694328
고라니,36.98583338,129.0694328
염소,36.93500005,129.0024884
고라니,36.93500005,129.0024884
멧돼지,36.93500005,129.0022106
고라니,36.93500005,129.000544
고라니,36.93388895,129.0502662
고라니,36.98583338,129.0694328
고라니,36.91916673,129.0508217
두더지,36.93500005,129.0024884
고라니,36.93388895,129.0502662
고라니,36.91916673,129.0508217
고라니,36.91888895,129.0510995
멧돼지,36.93500005,129.0024884
두더지,36.93500005,129.0024884
고라니,36.93500005,129.0024884
고라니,36.9308898,126.3065991
고라니,36.95532979,126.2906991
고라니,35.47238933,129.0247386
두더지,35.46725045,129.035933
족제비,35.42402548,129.2867218
멧돼지,35.42883104,129.2885357
고라니,35.58583365,128.0074889
고라니,36.96005979,126.2908091
다람쥐,35.44438935,129.0959608
멧돼지,35.42597268,129.0882108
오소리,35.58333365,128.0069333
멧토끼,36.97155979,126.3036891
오소리,35.47208378,129.0397108
고라니,35.44508379,129.1160719
멧돼지,35.46891711,129.0182942
고라니,35.44552824,129.1102386
두더지,36.95439979,126.2986691
고라니,36.76383985,126.3364391
고라니,36.95298979,126.2911691
고라니,35.41872268,129.0866275
고라니,36.9203498,126.2975691
오소리,35.42861992,129.2866274
고라니,36.76061985,126.3355091
고라니,35.58500032,128.0074889
고라니,36.76101985,126.3400991
너구리,36.95899979,126.2989391
고라니,36.9360898,126.3037491
너구리,36.97423979,126.3005691
고라니,36.76424985,126.3280691
너구리,36.9218098,126.3003091
고라니,36.95499979,126.2997691
고라니,36.9409098,126.3019991
고라니,36.96774979,126.2888991
고라니,35.58416699,128.0055445
멧돼지,35.58500032,128.0069333
고라니,36.9361998,126.3039591
고라니,36.9239598,126.3005591
고라니,35.42624492,129.2899857
너구리,36.9329698,126.3061491
고라니,36.96787979,126.2889091
고라니,36.9479798,126.2998191
청설모,35.42677824,129.1032108
너구리,36.96546979,126.2951591
오소리,35.43905602,129.0975997
고라니,36.76429985,126.3262791
고라니,36.9517298,126.3050891
고라니,36.9319198,126.2956491
고라니,36.96794979,126.2960291
두더지,35.58472254,128.0069333
고라니,36.90816981,126.2851191
노루,35.54388923,128.0844332
두더지,35.52250034,128.0055445
두더지,35.54722255,128.0249889
너구리,36.9176998,126.2915791
고양이,36.88719981,126.2768791
너구리,36.89351981,126.2647391
고양이,36.89554981,126.3105291
고라니,36.88662981,126.2886991
고라니,36.90791981,126.2957391
고라니,35.53722255,128.0305445
고라니,36.90523981,126.2933591
고라니,35.55444477,128.0505444
너구리,35.55583366,128.0505444
고라니,35.54416701,128.0852666
고라니,36.88546981,126.2663891
고라니,36.88535981,126.2774691
너구리,36.89549981,126.2743991
두더지,36.89410981,126.2803291
고라니,36.89948981,126.2944391
고라니,35.52250034,128.0052667
고라니,36.90066981,126.3148891
고라니,36.90353981,126.3049891
너구리,36.88107981,126.2836991
고라니,36.88758981,126.2834691
멧돼지,35.53944477,128.0294333
두더지,35.55555589,128.0508221
고라니,35.52611145,128.0122111
멧토끼,36.89619981,126.3196391
멧돼지,35.54027811,128.0291556
두더지,36.88511981,126.2699491
고양이,36.88710981,126.2769291
멧돼지,35.52500033,128.0074889
너구리,36.90761981,126.3066891
고라니,36.90444981,126.3110991
너구리,36.89216981,126.2820691
고라니,36.89004981,126.2663691
너구리,36.87954981,126.2741191
멧돼지,35.55750033,128.0499888
고라니,36.89907981,126.3195791
고라니,36.9120898,126.2891691
너구리,36.90052981,126.3148091
고라니,36.88813981,126.2507591
너구리,36.88729981,126.3289991
고라니,36.90809981,126.3025091
청설모,36.9208398,126.3002791
오소리,35.52500033,128.0063778
고라니,36.90431981,126.2916791
너구리,36.81250008,128.9638773
너구리,35.55472255,128.0510999
오소리,35.42274769,129.2054164
고라니,36.83824983,126.3430491
다람쥐,35.42221714,129.2030692
멧돼지,35.42333936,129.2026497
너구리,35.45289769,129.2425608
고라니,35.42095325,129.2070858
오소리,35.52250034,128.0716555
고라니,36.83125983,126.3608191
고라니,35.61333365,128.0819332
고라니,35.52194478,128.0744332
고라니,35.5230559,128.0705444
멧돼지,35.61500032,128.0880444
고라니,35.43232825,129.1871553
너구리,35.52250034,128.0724888
고라니,35.61361143,128.0835999
고라니,36.85165983,126.3337591
고양이,36.84826983,126.3567691
생쥐,36.75569985,126.3431391
고라니,36.88542981,126.2906791
다람쥐,35.45530325,129.239908
고라니,35.44871991,129.2416303
멧돼지,35.5230559,128.0680444
너구리,35.41980325,129.1927247
고라니,36.88071981,126.2906091
고라니,36.85014983,126.3240491
노루,35.6127781,128.0824888
너구리,36.83886983,126.3635891
두더지,35.61416699,128.0869332
두더지,36.85216982,126.3292491
멧토끼,36.82721983,126.3679291
고라니,36.83275983,126.3288191
고라니,36.88823981,126.2615791
고라니,36.84983983,126.3634991
너구리,35.43006436,129.184358
고라니,36.75316985,126.3454991
고라니,36.84174983,126.3597191
고라니,36.84194983,126.3693691
고라니,36.84955983,126.3658891
고라니,35.52222256,128.0716555
고라니,36.83437983,126.3701191
너구리,36.83309983,126.3393891
고라니,36.84310983,126.3633191
두더지,36.85511983,126.3661391
고라니,36.86231982,126.3318591
고라니,36.85317982,126.3307391
두더지,35.44790325,129.2473136
너구리,36.84450983,126.3709391
너구리,36.84852983,126.3655691
멧돼지,35.61361143,128.0844332
너구리,36.85971982,126.3436791
고라니,36.83191983,126.3504591
멧돼지,35.52166701,128.074711
너구리,36.84826983,126.3567691
고라니,36.83114983,126.3409491
고라니,36.88691981,126.2620491
너구리,36.83601983,126.3293791
두더지,35.52222256,128.067211
고라니,36.82792983,126.3615991
너구리,36.88737981,126.2529191
너구리,36.75734985,126.3566391
두더지,36.75459986,126.3728991
고라니,36.75660985,126.3509691
고라니,36.75707985,126.3594591
너구리,36.75723985,126.3604191
고라니,36.81886661,127.5315416
고라니,36.81711384,127.5382721
두더지,36.81864161,127.537111
고라니,36.88668943,128.2209303
고라니,36.88590082,128.2208772
고라니,36.8854636,128.2276269
고라니,36.88362721,128.2287694
멧돼지,36.81657773,127.5331638
고라니,36.81819161,127.5321944
멧돼지,36.88449055,128.2288647
고라니,36.88717666,128.223588
고라니,36.81666106,127.5352138
다람쥐,36.88248416,128.2297078
다람쥐,36.81859161,127.5372249
두더지,36.82048883,127.5306416
다람쥐,36.88621249,128.2271392
고라니,36.81859161,127.5372249
오소리,36.8867061,128.2255994
멧돼지,36.8869861,128.2272172
멧돼지,35.41263934,128.8980997
고라니,37.88596626,126.7861222
다람쥐,36.90504027,128.2064644
두더지,37.88636292,126.78594
고라니,37.88777931,126.7877036
멧돼지,36.84851661,127.566361
고라니,36.86176104,127.5323721
고라니,36.86234715,127.5310277
고라니,37.88695931,126.7879822
두더지,37.88542348,126.7857178
멧돼지,36.86096383,127.5740555
두더지,37.88725042,126.7867831
멧돼지,36.85784993,127.5236055
고라니,37.88655292,126.7866175
두더지,37.88573987,126.790337
두더지,36.86204161,127.5738305
고라니,36.90592665,128.1598297
고라니,36.89511942,128.1348164
고라니,35.37850046,128.8936554
두더지,37.88670126,126.7888492
고라니,36.84841105,127.570236
고라니,37.88757709,126.7869003
너구리,35.27633662,129.2217386
고라니,35.26994773,129.2101914
멧돼지,36.82919716,127.529186
고라니,36.85760549,127.5249749
고라니,36.83112216,127.531111
다람쥐,36.88823249,128.2212428
고라니,36.85676382,127.5256221
고라니,36.82876938,127.5287582
고라니,36.85482216,127.5737194
고라니,37.8877757,126.786937
고라니,35.27613107,129.2205025
고라니,36.84863327,127.5673444
두더지,35.27990329,129.2108747
고라니,37.88525876,126.7856536
고라니,35.37822268,128.9099054
고라니,37.88560126,126.7859764
고라니,36.90728748,128.1583919
멧돼지,36.86453326,127.529361
고라니,37.8853632,126.7857075
다람쥐,36.90755915,128.1583608
고라니,37.8855807,126.7858786
다람쥐,35.2711394,129.2111247
고라니,37.88712542,126.7866975
고라니,36.93361119,129.2360994
고라니,37.8856582,126.7862147
오소리,36.8624416,127.5314638
고라니,37.88541542,126.785712
고라니,37.88553181,126.7857239
고라니,37.88577515,126.7862806
고라니,35.26704219,129.2123719
멧토끼,37.88724042,126.7876447
고라니,37.88561542,126.7861303
두더지,36.90592915,128.1588322
두더지,36.85959161,127.5720416
멧돼지,36.90687387,128.15872
고라니,35.38633378,128.8931554
고라니,36.89316665,128.136783
고라니,37.88718681,126.786705
고라니,36.88920192,128.1446617
고라니,36.89025498,128.1440817
고라니,36.93361119,129.2360994
고라니,37.88554987,126.7857775
두더지,36.85047772,127.5242166
고라니,36.9066022,128.1615305
고라니,37.88702848,126.7867333
고라니,37.88748959,126.7868692
고라니,36.85959161,127.5720416
고라니,37.8878732,126.7877606
고라니,36.85969993,127.5349388
고라니,36.86476104,127.5446388
고라니,36.84892216,127.564561
고라니,36.88730443,128.2204019
두더지,36.86139994,127.5744027
고라니,36.85781382,127.5362888
고라니,37.88692903,126.7867639
고라니,36.85201937,127.5261471
고라니,37.88639209,126.7864864
고라니,37.8857707,126.7862525
고라니,37.88644181,126.7865295
고라니,37.88571042,126.7862931
고라니,37.88624931,126.786015
고라니,37.88662181,126.7866956
고라니,37.88663848,126.7868186
고라니,37.88555237,126.7857858
멧돼지,35.41450045,128.9490997
고라니,35.36038937,129.0727108
고라니,37.89772626,126.8262038
고라니,35.41194489,128.9342664
고라니,36.7588944,127.5038055
너구리,35.35911159,129.0719608
너구리,36.75222668,128.0091587
고라니,37.89910792,126.8240685
두더지,35.35258381,129.0957942
고라니,36.90138897,129.2349884
고라니,37.89919209,126.8222982
고라니,36.75194719,127.5678332
고라니,35.41388934,128.948433
두더지,36.75850552,127.5038971
다람쥐,35.37088937,129.0798219
고라니,36.75728329,127.5049305
너구리,36.75351612,128.0057351
너구리,35.34369493,129.1104886
고라니,37.89924376,126.8245744
두더지,35.34550049,129.1085164
멧돼지,35.34238937,129.1006553
너구리,35.38255602,128.9185164
두더지,37.89821181,126.8266574
고라니,36.75164419,128.1051034
뉴트리아,35.37597268,128.9183775
두더지,36.75196695,128.0093759
