지역,발생건수,위도,경도,도로등급구분코드
울산 동구,1,35.486000463507345,129.42441424007788,103
서울 노원구,1,37.66450064362132,127.07849230279616,103
대전,1,36.3028097887892,127.37875145737316,103
경기 가평군,1,37.81729544136273,127.50702935703556,103
경기 가평군,1,37.81785099220696,127.51041789895966,103
경기 가평군,1,37.82948846943948,127.51088973072412,103
경기 가평군,1,37.83032169589029,127.5106119553771,103
경기 가평군,1,37.88509350181378,127.54896769847656,103
화성,1,37.09023526266095,126.97224112759072,103
전남 해남군,1,34.65512868223232,126.42957837174316,103
서울 동대문구,1,37.58126070570472,127.07349518236238,103
충남 청양군,1,36.43892408648669,126.91482005732722,103
충남 청양군,1,36.433674711934046,126.91443134701122,103
충남 청양군,1,36.43159164607526,126.91537575665323,103
충남 청양군,1,36.429730770306335,126.91601463414533,103
충남 청양군,1,36.425759014233016,126.91532036324826,103
당진,1,36.88075508484792,126.65749961827348,103
충남 보령시,1,36.20950308510965,126.675654701815,103
경기 파주시,1,37.90185756148763,126.91555694882956,103
경기 파주시,1,37.906440214826105,126.9090019034588,103
경남 진주시,1,35.188066387202355,128.08540896317697,103
충남 홍성군,1,36.65539432415967,126.70669539993015,103
서울 강남구,1,37.502325741809095,127.06583152120346,103
경남 양산시,1,35.32531741074552,129.02459501014926,103
당진,1,36.90266937552119,126.67341414688856,103
당진,1,37.033762368676015,126.54692285097724,103
인천 계양구,1,37.53948189685156,126.73339067653218,103
시흥,1,37.36017092624026,126.7619207031554,103
화성,1,37.16450261554908,126.89324672337315,103
경기 용인시 기흥구,1,37.26838226708438,127.08166995719724,103
경기 의정부시,1,37.72124307409861,127.04316078538744,103
울산 울주군,1,35.55759987823657,129.25465028343365,103
경기 평택시,1,37.02793898139015,127.06837243937572,103
세종특별자치시 세종시,1,36.48972937296624,127.24512027026664,103
인천 부평구,1,37.521900870441335,126.74247361787306,103
경기 성남시 중원구,1,37.43961258314344,127.1445200957439,103
서울 강동구,1,37.52862911599621,127.12218638966434,103
인천 계양구,1,37.54534225029488,126.7310018559046,103
경기 평택시,1,37.04615609181785,126.90588767387791,103
울산 울주군,1,35.57223614196897,129.20759871405858,103
대전,1,36.40346361779182,127.33714158089866,103
부산 북구,1,35.21394157414904,129.02029295547777,103
충남 아산시,1,36.79935445734913,127.00782906842446,103
충남 아산시,1,36.82146293374806,127.009994917548,103
충남 아산시,1,36.845043903063086,127.0373805110508,103
울산 울주군,1,35.57220833687266,129.20598775453018,103
울산 남구,1,35.52316017005798,129.28964799164265,103
서울 송파구,1,37.501993045960845,127.09874499120104,103
제주특별자치도 제주시,1,33.445248350540616,126.77240812499622,103
경기 고양시 일산동구,1,37.718516515027794,126.78496389458272,103
천안,1,36.739529926034685,127.09612774954915,103
천안,1,36.7362803091182,127.095600112106,103
경기 평택시,1,36.99913738717046,127.09467625231969,103
전북 완주군,1,35.921794079890326,127.04879321947746,103
경기 김포시,1,37.719541467828485,126.63428417821102,103
서울 금천구,1,37.478103340866944,126.89240466804983,103
충남 아산시,1,36.84509949745952,127.03993581822786,103
경기 김포시,1,37.61080647345493,126.7305000574596,103
경기 수원시 영통구,1,37.26257698720367,127.0578391020336,103
전북 완주군,1,35.79434031210034,127.23252907105066,103
전북 완주군,1,35.79134061383153,127.22930723479509,103
울산 울주군,1,35.52124094309078,129.1428284461313,103
울산 울주군,1,35.522046366112406,129.14085638566974,103
경기 성남시 분당구,1,37.36839847983599,127.1144694919734,103
인천 계양구,1,37.56981144940272,126.72891803635964,103
창원,1,35.18546657673932,128.68982461082808,103
대구 달성군,1,35.87701962491983,128.47865864949668,103
경기 이천시,1,37.31313267596192,127.4031097142208,103
대전,1,36.29911479164656,127.32295134389676,103
경남 거제시,1,34.867198540472465,128.69266630964106,103
경기 이천시,1,37.18245532774501,127.47088467429484,103
경기 이천시,1,37.18251085875619,127.4699125445328,103
전북 익산시,1,36.0424448492729,126.96599238968098,103
전북 익산시,1,36.042944782070165,126.96557574965084,103
전북 익산시,1,36.04908252542637,126.94207783545546,103
전북 익산시,1,36.04866587387566,126.94007803780455,103
전북 익산시,1,36.048471436293056,126.93913368885282,103
서울 송파구,1,37.5099639580564,127.08005213980924,103
서울 성동구,1,37.55912396867745,127.04335986611224,103
충남 아산시,1,36.771303495263965,127.07537887592036,103
경기 용인시 처인구,1,37.35379153853805,127.2462904331478,103
경기 김포시,1,37.65927037767045,126.59612295097834,103
대구 수성구,1,35.86319064240997,128.6239508773697,103
충남 아산시,1,36.84507171165067,127.03929699181654,103
화성,1,37.09492828256047,126.9243567515594,103
당진,1,36.93397287506311,126.77209817459898,103
경기 고양시 일산동구,1,37.72312801107704,126.83765305056392,103
경기 고양시 일산동구,1,37.72146148498785,126.8341534406364,103
서울 동작구,1,37.50412945244338,126.97597911514022,103
경기 용인시 처인구,1,37.15617765711948,127.3021795288184,103
천안,1,36.80143977470864,127.13317802286254,103
경기 수원시 영통구,1,37.24574540368928,127.04145227886164,103
당진,1,36.84581359512087,126.58445208727734,103
전주,1,35.86791317454375,127.136758472406,103
남원,1,35.41491831894823,127.51895634247543,103
인천 중구,1,37.515952856402855,126.50066408348788,103
경기 성남시 분당구,1,37.41417108633877,127.1363549494903,103
서울 강남구,1,37.51518503967276,127.05222136905678,103
서울 용산구,1,37.5337921484098,126.95628574722706,103
충남 홍성군,1,36.614093014393134,126.6640895129918,103
천안,1,36.809827609607,127.1309280079121,103
당진,1,36.96863113511686,126.53267600505768,103
당진,1,36.924054300325146,126.59514337576692,103
경기 여주시,1,37.39898394743596,127.435215238484,103
부산 강서구,1,35.0917871851191,128.9070013400658,103
진천,1,36.83055201231483,127.39115233868984,103
충남 계룡시,1,36.29541936120672,127.24262580317738,103
시흥,1,37.34397712446954,126.68717843850943,103
강원 인제군,1,38.072027063425104,128.17823400557396,103
경기 고양시 일산서구,1,37.67374389921324,126.76777240622272,103
당진,1,36.81745720364764,126.65797351174456,103
전주,1,35.86041446072883,127.15900654973947,103
전북 완주군,1,35.8773568399605,127.15675631622167,103
충남 예산군,1,36.67639522869121,126.90259258899512,103
강원 속초시,1,38.21473998756393,128.59538337218837,103
경기 파주시,1,37.77314689360893,126.682972330511,103
경기 연천군,1,38.054257316157205,127.01179307207197,103
충남 서천군,1,36.066549957051976,126.78687001280936,103
충남 홍성군,1,36.60276131027087,126.67903281878672,103
제주특별자치도 제주시,1,33.44771476772615,126.42905108915215,103
제주특별자치도 제주시,1,33.44604828891784,126.42866227423744,103
인천 서구,1,37.54217489689685,126.67084115684528,103
서울 용산구,1,37.52596053120897,126.99844852532978,103
경기 안양시 동안구,1,37.39755897833655,126.96934389474418,103
경기 파주시,1,37.782565324240174,126.84509506577974,103
경기 안산시 단원구,1,37.325120356921765,126.8023066384738,103
서울 마포구,1,37.54798411930409,126.91506714264004,103
경기 파주시,1,37.80392469825544,126.8934786032008,103
홍천,1,37.64734723334365,127.68376717350444,103
충남 홍성군,1,36.5067443164475,126.63267874686504,103
논산,1,36.21490173867807,127.27012535061284,103
경기 양평군,1,37.476004336323534,127.54220262008324,103
강원 영월군,1,37.13673663255818,128.83694897404996,103
당진,1,36.79851670076644,126.75196493031572,103
인천 서구,1,37.61124985485655,126.67403334518217,103
순천,1,34.93494785283687,127.54532743978017,103
전북 정읍시,1,35.7491453541636,126.8927848450238,103
전북 정읍시,1,35.75192262026012,126.88236909944396,103
전북 정읍시,1,35.7522559056113,126.881896913597,103
전북 김제시,1,35.771225863577286,126.88209084679686,103
천안,1,36.68859127435906,127.07601997689716,103
서울 동작구,1,37.49115785264372,126.9228179996104,103
경기 수원시 팔달구,1,37.27143619925902,127.01214884624817,103
제주특별자치도 제주시,1,33.5019590711831,126.46799067679852,103
서울 강동구,1,37.56004255522773,127.15515449804889,103
천안,1,36.92842376622932,127.09684467774994,103
전북 진안군,1,35.92596879532227,127.53310806134708,103
경기 오산시,1,37.15542303831081,127.04148259142484,103
천안,1,36.759946497008805,127.22858663856852,103
서울 도봉구,1,37.64236400925523,127.05393978085684,103
원주,1,37.36699579910456,127.8646467880837,103
서울 강남구,1,37.49090990596779,127.0349181919111,103
경기 성남시 분당구,1,37.3822297823689,127.09522097044956,103
경기 남양주시,1,37.75190941262289,127.230058306703,103
대전,1,36.32691954991532,127.46496476991273,103
경북 안동시,1,36.72450683657732,128.7532470839865,103
광주 광산구,1,35.21920683185943,126.7949743648241,103
경기 수원시 장안구,1,37.30870929876764,127.00395414792732,103
울산 북구,1,35.6274270847549,129.3661934059204,103
강원 삼척시,1,37.28350353167538,129.18516114748292,103
당진,1,37.03162388724967,126.55536653337272,103
전주,1,35.84244292718649,127.07548720786454,103
천안,1,36.7859705355511,127.19536689723827,103
서울 성북구,1,37.60789591294015,127.04960785977826,103
경기 광주시,1,37.40231260935703,127.2019322450791,103
경기 의왕시,1,37.37742309219341,127.00000814647774,103
경기 오산시,1,37.143230639982704,127.07300765402628,103
공주,1,36.6477333911183,126.98000257123276,103
울산 울주군,1,35.5951479568967,129.09466419560994,103
전남 해남군,1,34.59913722752538,126.54681866619651,103
전남 해남군,1,34.63104905340111,126.48179624808212,103
전남 해남군,1,34.63671471412421,126.46135359517498,103
전남 해남군,1,34.67579260692372,126.41135737165884,103
충남 아산시,1,36.83601674795938,127.01104997030728,103
전남 해남군,1,34.68187516638866,126.40802420649092,103
전남 해남군,1,34.702928107508974,126.40041330674325,103
경기 파주시,1,37.8587772128243,126.78912614307367,103
전남 목포시,1,34.77369681906902,126.35824891716098,103
서울 강남구,1,37.496576217256,127.05341622816545,103
서울 강남구,1,37.496576217256,127.05341622816545,103
서울 강남구,1,37.496576217256,127.05341622816545,103
서울 강남구,1,37.496576217256,127.05341622816545,103
서울 영등포구,1,37.51048850908484,126.90498585720891,103
제주특별자치도 제주시,1,33.42310388132257,126.26265046608644,103
전남 장성군,1,35.28497498253085,126.68820506012682,103
전남 장성군,1,35.3118325131789,126.6654287696642,103
경기 양평군,1,37.49330629444322,127.46137663267824,103
경기 양평군,1,37.49136221560012,127.46837600919004,103
천안,1,36.82396521986239,127.15495307578908,103
대전,1,36.32330759765745,127.39386056250436,103
천안,1,36.77435979550128,127.13776166267606,103
서울 도봉구,1,37.66538855609834,127.03074693923776,103
경기 성남시 중원구,1,37.41914250864401,127.12560585329253,103
경기 부천시,1,37.499015122472464,126.76205568362138,103
서울 영등포구,1,37.52501428371447,126.89207003861908,103
서울 성북구,1,37.610283916015526,127.0168332118266,103
서울 성북구,1,37.61011723997538,127.01519448764456,103
대구 달서구,1,35.826637953710005,128.54454273062,103
경남 김해시,1,35.22482755109688,128.93299524807003,103
서울 양천구,1,37.539067059196256,126.83271432217136,103
충남 아산시,1,36.77335624120381,126.931253843334,103
경기 의왕시,1,37.36017463984766,126.96940050099312,103
경기 의왕시,1,37.35920254488962,126.96990047978308,103
서울 중랑구,1,37.61420155054448,127.0964364434404,103
경기 남양주시,1,37.65733848568329,127.2773342227221,103
세종특별자치시 세종시,1,36.41587769447597,127.2757304632367,103
서울 성북구,1,37.59225846311204,127.02380526981564,103
경기 용인시 처인구,1,37.1078478115731,127.171193578172,103
경기 용인시 처인구,1,37.10859768205452,127.16905487531746,103
홍천,1,37.61146260269884,127.67787991657936,103
홍천,1,37.64554186229229,127.68187852156726,103
홍천,1,37.66409537481013,127.6934324051462,103
충북 음성군,1,36.9870906456662,127.50099844408366,103
인천 계양구,1,37.53567686107684,126.73650159094748,103
경기 광주시,1,37.33751732893212,127.33347687982112,103
경기 안양시 동안구,1,37.40239150649109,126.95728937614602,103
부산 사하구,1,35.1005098327469,128.98516047960007,103
충남 보령시,1,36.50271506152357,126.51930090261727,103
경기 의정부시,1,37.73168616385558,127.03879979932776,103
부산 연제구,1,35.191056874081,129.10006392798172,103
경남 함안군,1,35.27681398364573,128.5309203268535,103
경기 가평군,1,37.85473121478709,127.28585540546749,103
서울 도봉구,1,37.64383606196949,127.05449523989031,103
인천 강화군,1,37.59210949867988,126.45966597412809,103
서울 종로구,1,37.59642364071183,126.9696159945094,103
전주,1,35.81627988107039,127.10373520357888,103
강원 동해시,1,37.498809498882,129.11627217273363,103
당진,1,37.00098888545194,126.56500532028632,103
당진,1,36.83878699693089,126.60325601107075,103
전북 군산시,1,36.01494533088973,126.80389751362846,103
전북 군산시,1,36.01189001296992,126.7964538617974,103
인천 중구,1,37.48301259531313,126.50991409534316,103
경기 가평군,1,37.7047813588512,127.5054772718232,103
경기 가평군,1,37.712613696085725,127.50325503562604,103
경기 양주시,1,37.77792884126483,126.94672413860344,103
인천 연수구,1,37.38644318334771,126.63129381687509,103
광주 남구,1,35.13977351795208,126.8949668957534,103
충남 아산시,1,36.88723103757951,126.91341910959036,103
충남 태안군,1,36.74701495902245,126.29306630804984,103
화성,1,37.15047497667342,126.8053667591202,103
경기 양주시,1,37.81887009874064,127.04665762146774,103
논산,1,36.22073353949551,127.2231852403248,103
서울 구로구,1,37.49260026571912,126.81949470322114,103
당진,1,36.97354710491452,126.52692642988434,103
서울 광진구,1,37.52782294677686,127.08299578675826,103
경남 창녕군,1,35.53811544118662,128.47908469638585,103
창원,1,35.225766838820306,128.66057624507184,103
경기 안성시,1,37.02297411299664,127.44180869461414,103
인천 남동구,1,37.398304379746726,126.71747952453372,103
전주,1,35.85930331025924,127.14917418296392,103
서울 노원구,1,37.66175085937977,127.0719096912751,103
경기 용인시 처인구,1,37.226805951864016,127.19057723048611,103
경기 평택시,1,37.05571198023162,126.9894904168838,103
경기 평택시,1,37.05715624806273,126.9894070514342,103
경기 수원시 장안구,1,37.29087776775757,126.98362329329416,103
경기 수원시 장안구,1,37.29098886336637,126.98351218985552,103
경기 성남시 분당구,1,37.39997762069758,127.09508159050571,103
경기 안산시 상록구,1,37.28551556821338,126.8865495491378,103
전주,1,35.830807007463505,127.16578446381348,103
경기 파주시,1,37.76526051785775,126.76924187912272,103
당진,1,36.808849117468895,126.77093503661374,103
충남 예산군,1,36.74813520900154,126.82601469737328,103
경기 안성시,1,37.04374520802933,127.21210808678956,103
경기 고양시 일산동구,1,37.65688493568994,126.77268907062349,103
인천 연수구,1,37.406191483151154,126.67109493941255,103
경남 양산시,1,35.34703745286317,129.04500916243657,103
서울 강서구,1,37.56359190686,126.83612996081985,103
제주특별자치도 제주시,1,33.35477834383716,126.25254182874838,103
화성,1,37.19336053025014,126.91052201872752,103
부여,1,36.270193884447394,126.8858551350454,103
서울 서초구,1,37.48824311866521,127.0102817794088,103
서울 용산구,1,37.54443004486609,126.9731449110674,103
경기 평택시,1,37.036519089701855,126.94618959054073,103
서울 도봉구,1,37.67344332384855,127.04149565793584,103
울산 남구,1,35.49463646674506,129.32667312168155,103
경기 평택시,1,37.054796570296055,127.05348424283976,103
대전,1,36.33283445758805,127.40649798114208,103
충남 서산시,1,36.6055897045782,126.41380836737494,103
서울 강남구,1,37.496576217256,127.05341622816545,103
서울 강남구,1,37.496576217256,127.05341622816545,103
당진,1,36.95405058425722,126.59064299741644,103
전남 담양군,1,35.349834607305674,127.05314101889302,103
서울 강남구,1,37.496576217256,127.05341622816545,103
당진,1,36.94330185714488,126.58889345926026,103
당진,1,36.990656985297,126.57525460635236,103
당진,1,36.91200043891296,126.60844796841056,103
당진,1,36.90941745709016,126.61064227022796,103
대전,1,36.29733836306794,127.38655641528764,103
당진,1,36.86422872289307,126.62403108730048,103
울산 남구,1,35.49808050288309,129.3265896980144,103
경기 광주시,1,37.40611885491069,127.2652037647569,103
서울 서대문구,1,37.568898482318986,126.92875965595948,103
경기 오산시,1,37.17258696294292,127.00479122562449,103
화성,1,37.17205915060436,126.9992917740694,103
경기 성남시 분당구,1,37.37628675909965,127.13377294653988,103
광주 광산구,1,35.194126087082886,126.7718938500664,103
전북 정읍시,1,35.6284651206084,126.88103908831884,103
충남 아산시,1,36.78652285953043,127.01818953207294,103
시흥,1,37.35289427538967,126.77544736654706,103
경기 광주시,1,37.30102170349546,127.3302837902234,103
경남 함안군,1,35.37499609015665,128.49111582305235,103
울산 북구,1,35.58259888880973,129.35769548673204,103
서울 양천구,1,37.51370918830596,126.84096423426188,103
경기 수원시 권선구,1,37.28379489543877,126.96134788004989,103
당진,1,36.86592496418997,126.73813110118012,103
화성,1,37.1921362943476,126.78917273243226,103
화성,1,37.192525152764766,126.7901170742894,103
화성,1,37.19813557666011,126.78981139266412,103
경기 용인시 처인구,1,37.176839632576495,127.1816628413398,103
경기 파주시,1,37.801952333765584,126.87228629093092,103
충북 청주시 상당구,1,36.61766320186511,127.5114244994826,103
창원,1,35.20243566440891,128.6282743495479,103
부산 기장군,1,35.26732686868881,129.1640558324925,103
강릉,1,37.75846832911286,128.9061176195555,103
경기 이천시,1,37.21984001043837,127.48868743584576,103
경기 평택시,1,36.9918568665919,126.89166833177045,103
서울 송파구,1,37.51776852552205,127.07799656143511,103
광주 동구,1,35.15613340323216,126.9369902839566,103
경기 안산시 단원구,1,37.3370913314634,126.81402738454496,103
당진,1,36.82481714552399,126.64208596176096,103
경기 김포시,1,37.6584648439465,126.5918178397128,103
강원 삼척시,1,37.28606134551243,129.31470423267314,103
천안,1,36.92836803735038,127.08679009573068,103
경기 평택시,1,36.98158154863022,126.95991200637307,103
경기 평택시,1,36.9831922938108,126.95032955629388,103
경기 평택시,1,36.98433104174519,126.95016287424627,103
경기 평택시,1,36.984858751124506,126.94991288384604,103
경기 평택시,1,36.98683072300929,126.94927400223445,103
화성,1,37.04787749050739,126.87133542059073,103
화성,1,37.051182692574834,126.8740017372528,103
화성,1,37.06748641568746,126.88216716058524,103
천안,1,36.78924725596934,127.15845369968164,103
경기 남양주시,1,37.64459040575192,127.29724931859424,103
경기 군포시,1,37.354063936667615,126.95073582285556,103
경기 군포시,1,37.34917576127812,126.95734642857042,103
경기 군포시,1,37.34856473249003,126.9577908470034,103
경기 군포시,1,37.34800925050264,126.95812416356888,103
경기 군포시,1,37.347564862117366,126.95823527639884,103
경기 의왕시,1,37.33776052270732,126.9595409812958,103
경남 진주시,1,35.16159637232763,128.03399782912123,103
경기 김포시,1,37.66246368752245,126.55426584981002,103
경기 김포시,1,37.65524230850784,126.55204404816358,103
경기 김포시,1,37.62016611631996,126.71230712765384,103
경북 울진군,1,36.97732245890861,129.40245541321644,103
전남 장흥군,1,34.79598172903666,126.9441930713396,103
부산 기장군,1,35.24424765586703,129.2384106570951,103
전남 신안군,1,34.85938002882672,126.2921697662642,103
전남 신안군,1,34.85724142898355,126.29433627948632,103
경기 고양시 일산서구,1,37.66977086263539,126.69522406298172,103
화성,1,37.16439201280598,126.9209662573745,103
울산 울주군,1,35.51185329371391,129.1496891809865,103
경기 파주시,1,37.84233613320261,126.86400816325803,103
당진,1,36.99440645203471,126.57078271624566,103
대구 달서구,1,35.851384066412145,128.49374127672107,103
충남 아산시,1,36.81751890890864,127.00677311508942,103
천안,1,36.88043126001472,127.19089248258854,103
당진,1,36.87344776021582,126.50557009862383,103
경북 울진군,1,36.80253870778453,129.44467897917963,103
경기 고양시 덕양구,1,37.61666900066002,126.84932161009633,103
경기 고양시 일산동구,1,37.72021168126162,126.836569906525,103
서울 양천구,1,37.51145926782086,126.83010424653004,103
전남 구례군,1,35.243964973008026,127.43841286247115,103
경기 성남시 중원구,1,37.44027949618821,127.16254610080338,103
경기 부천시,1,37.52004103054018,126.80085685877458,103
서울 강서구,1,37.5407890848563,126.83346420023004,103
인천 계양구,1,37.53217684919277,126.71192075733298,103
서울 서초구,1,37.50329641418513,126.98670031595434,103
전남 보성군,1,34.814399174831706,127.11828732955242,103
서울 영등포구,1,37.52220935551695,126.90792968204872,103
시흥,1,37.415887310283885,126.81496952705362,103
충북 청주시 서원구,1,36.566390091218935,127.42801726530666,103
부산 해운대구,1,35.171394064384536,129.1822234849158,103
경기 안성시,1,37.02821890268313,127.18947182348138,103
경기 오산시,1,37.140591474946746,127.03981650195338,103
경기 양평군,1,37.62412171588984,127.35366108455558,103
천안,1,36.76577827930885,127.18136880612376,103
창원,1,35.30200804605081,128.6719064279904,103
경기 평택시,1,36.99216311281933,126.93258102685436,103
경기 광명시,1,37.46135518849263,126.88165618951764,103
당진,1,36.9436923168634,126.6811345027974,103
경기 남양주시,1,37.62906280015856,127.20337003087114,103
경기 김포시,1,37.70787487163202,126.55818085486844,103
경기 안양시 만안구,1,37.37869963459234,126.93998617424268,103
경기 안양시 만안구,1,37.378283026115255,126.94040281210631,103
경기 양주시,1,37.79642909142176,127.0847101051119,103
화성,1,37.196861387744505,126.98218162902012,103
서울 송파구,1,37.48471765801985,127.11449395142184,103
경기 양주시,1,37.89322079583192,126.9741903405133,103
경북 구미시,1,36.188369058718095,128.3535228386585,103
경기 하남시,1,37.51607573337765,127.15757219192751,103
경기 김포시,1,37.60627620076443,126.55943358773828,103
경기 평택시,1,37.05760212455292,127.0723712241506,103
진천,1,36.85685537916714,127.445646349578,103
서울 성북구,1,37.60667310037659,127.00883409589694,103
시흥,1,37.38211391408724,126.8299967891882,103
경기 광주시,1,37.45136479581069,127.34413923782886,103
강릉,1,37.89164509555625,128.83014855854788,103
경기 파주시,1,37.72581948357486,126.69052848992824,103
경기 김포시,1,37.604140468157205,126.72197330178903,103
경기 포천시,1,37.8200384564147,127.14698110740366,103
천안,1,36.73386442040767,127.1228475515264,103
인천 연수구,1,37.397719829364384,126.64495883646768,103
경기 여주시,1,37.3902381574203,127.60578228297578,103
경남 김해시,1,35.19219008907072,128.8026194382772,103
부산 금정구,1,35.241634105906414,129.09242434370245,103
서울 구로구,1,37.48985128812116,126.8578243748918,103
충북 청주시 청원구,1,36.65065864065358,127.47906557608816,103
인천 중구,1,37.4946510719708,126.56690820034127,103
서울 서초구,1,37.481354974524784,127.00506026193752,103
화성,1,37.21049823350213,126.96060000926562,103
울산 남구,1,35.4951362780626,129.31986818768883,103
울산 남구,1,35.49266433929385,129.3194238551625,103
울산 남구,1,35.49138671239208,129.31942389154307,103
울산 울주군,1,35.49108117069679,129.31825734256904,103
울산 울주군,1,35.49108116011696,129.31770183891535,103
울산 울주군,1,35.491081151653255,129.3172574359926,103
경기 용인시 기흥구,1,37.29401928198921,127.15032923107492,103
서울 송파구,1,37.51390800163709,127.08444048841756,103
서울 동대문구,1,37.5729282470088,127.0657184017895,103
경기 남양주시,1,37.7458819695307,127.2081995054169,103
대전,1,36.41010328379384,127.42502186577649,103
울산 남구,1,35.49805272891465,129.32661747398836,103
울산 남구,1,35.499608101314685,129.32664520485372,103
경남 거제시,1,34.89447155373093,128.6072568695869,103
경기 파주시,1,37.94457405374935,126.88803063485967,103
경기 의정부시,1,37.74418444123353,127.02802271452892,103
경기 이천시,1,37.2462810496372,127.4778821672096,103
인천 서구,1,37.51187313587263,126.6763136950867,103
전남 곡성군,1,35.27518085288994,127.28695414101068,103
대구 북구,1,35.907157121802506,128.59650778335077,103
전북 익산시,1,36.00186589322028,126.93805168866466,103
서울 강남구,1,37.49832621642578,127.0651372585736,103
대구 중구,1,35.86624555667993,128.60906330711407,103
인천 강화군,1,37.74617451424378,126.48907544229174,103
경기 평택시,1,37.07840529070056,127.0797588159094,103
경기 평택시,1,37.07635008012002,127.08509169016774,103
경기 평택시,1,37.074683676864645,127.08850807254736,103
충북 음성군,1,36.94581854898069,127.53880152511708,103
충북 음성군,1,36.94781825648735,127.53602395836992,103
충북 음성군,1,36.93826343074492,127.51274869535465,103
충북 음성군,1,36.940429709818346,127.50586040921746,103
서울 광진구,1,37.54090450158776,127.07282973654782,103
충북 음성군,1,36.94045748119753,127.505693757832,103
충북 음성군,1,36.94784604969012,127.53705163628636,103
충북 음성군,1,36.945901871734456,127.53877374765304,103
충남 홍성군,1,36.655449313556346,126.67467071379092,103
충남 홍성군,1,36.655449313556346,126.67467071379092,103
원주,1,37.31880780464768,127.8970339613789,103
경북 포항시 남구,1,36.012825476879016,129.34693404049182,103
서울 양천구,1,37.50645995554467,126.8344650733627,103
서울 노원구,1,37.638225602057055,127.05266224668168,103
화성,1,37.13575467044051,126.8125886879408,103
화성,1,37.13611574905452,126.8132275047841,103
화성,1,37.136587930223406,126.81414406935188,103
화성,1,37.18994549622136,126.97857106212486,103
대전,1,36.35302702805123,127.43724448465532,103
천안,1,36.94236750301175,127.15147789773472,103
경기 오산시,1,37.18936346465771,127.04714775610952,103
전남 해남군,1,34.59433203749059,126.5345977115716,103
인천 연수구,1,37.42571642931399,126.64562465765752,103
서울 종로구,1,37.58378630026107,126.97000520621526,103
경기 광주시,1,37.409479372885485,127.25509353974938,103
충북 청주시 상당구,1,36.62449548480364,127.4988699589069,103
경기 포천시,1,37.944609600448594,127.31204464383715,103
울산 울주군,1,35.491136658332714,129.31503541979936,103
울산 울주군,1,35.49113666891142,129.315590923452,103
울산 울주군,1,35.49110892350624,129.31711855928847,103
울산 울주군,1,35.49110893355685,129.3176462877592,103
울산 울주군,1,35.49110894625267,129.3183128921436,103
울산 남구,1,35.49110895841982,129.31895172134557,103
울산 남구,1,35.492525466275595,129.31939608393432,103
울산 남구,1,35.49291430977438,129.3194238480443,103
울산 남구,1,35.493442025232945,129.31942383301669,103
서울 동대문구,1,37.577538110434574,127.02791640110176,103
울산 남구,1,35.49402529868083,129.3198959945113,103
울산 남구,1,35.49346980025982,129.3194516074084,103
울산 남구,1,35.4929420842722,129.31942384725338,103
울산 남구,1,35.492553241302495,129.31942385832616,103
울산 남구,1,35.491442261916895,129.31945166514404,103
울산 남구,1,35.49102563333909,129.31886839816997,103
울산 울주군,1,35.491025623817,129.31836844488137,103
울산 울주군,1,35.49105338985098,129.31792404116757,103
울산 울주군,1,35.49105336340219,129.31653528203415,103
울산 울주군,1,35.49105334488894,129.3155631506415,103
울산 울주군,1,35.49105333801277,129.3152020732673,103
경기 안양시 만안구,1,37.405751433658224,126.91418236791046,103
세종특별자치시 세종시,1,36.465371711379625,127.27411815333282,103
경기 안성시,1,37.01513849716881,127.26388166195014,103
경기 안성시,1,37.01513849716881,127.26388166195014,103
서울 도봉구,1,37.66247201040132,127.01780384261406,103
서울 강북구,1,37.66224979967279,127.0169428219742,103
서울 영등포구,1,37.52787518696344,126.89990252662815,103
대전,1,36.323113257104055,127.39836013711168,103
광주 북구,1,35.20795941047619,126.86810660744264,103
강원 인제군,1,37.96706575684403,128.07960794472208,103
대전,1,36.360525414984814,127.39752585991845,103
경기 여주시,1,37.27614244428699,127.68955526554312,103
원주,1,37.24414763443742,127.7602160306458,103
당진,1,37.01509774955292,126.5344523481802,103
서울 서초구,1,37.46308096430887,127.09027470515832,103
경기 파주시,1,37.77367576741008,126.74766042011308,103
경남 진주시,1,35.213256965808235,128.0359684930214,103
강원 철원군,1,38.23837709555809,127.200296892263,103
충북 청주시 흥덕구,1,36.66946028133503,127.38785159716656,103
경기 포천시,1,37.82162163800663,127.1492586163782,103
경남 김해시,1,35.230186468868496,128.84903072213535,103
순천,1,34.95408393319461,127.51385768433498,103
경기 김포시,1,37.65529928836242,126.63248061394654,103
천안,1,36.87437636532454,127.18692081234934,103
천안,1,36.87265433537674,127.1860320571809,103
서울 관악구,1,37.46754966854645,126.92562395056493,103
경기 남양주시,1,37.57345884892288,127.2242862652644,103
서울 성북구,1,37.59814660016633,127.02194417173534,103
서울 서대문구,1,37.55831655070656,126.93492602204958,103
울산 남구,1,35.494914083138724,129.31992374438218,103
울산 남구,1,35.49402529868083,129.3198959945113,103
울산 남구,1,35.49346980025982,129.3194516074084,103
울산 남구,1,35.492858761307744,129.3194516248088,103
울산 남구,1,35.492581016329375,129.31945163271791,103
울산 남구,1,35.49141448688997,129.3194238907522,103
울산 남구,1,35.49105340995305,129.31897949810994,103
울산 울주군,1,35.4910533967279,129.31828511854255,103
울산 울주군,1,35.49105338244516,129.3175351886101,103
경기 수원시 장안구,1,37.29573798312781,126.96665258405812,103
서울 영등포구,1,37.53245789058337,126.89595833699082,103
